seed=26
gen=0	fitness=670.780070862734	tour=[16, 12, 20, 14, 18, 7, 5, 3, 22, 2, 8, 9, 10, 11, 0, 15, 4, 1, 17, 19, 13, 24, 21, 6, 23]
gen=1	fitness=260.000000000000	tour=[13, 14, 9, 4, 3, 2, 1, 0, 5, 10, 15, 20, 21, 16, 11, 6, 7, 12, 17, 22, 23, 24, 19, 18, 8]
gen=2	fitness=254.142135623731	tour=[18, 17, 22, 21, 20, 15, 10, 5, 0, 1, 2, 7, 6, 11, 16, 12, 13, 8, 3, 4, 9, 14, 19, 24, 23]
gen=3	fitness=254.142135623731	tour=[18, 17, 22, 21, 20, 15, 10, 5, 0, 1, 2, 7, 6, 11, 16, 12, 13, 8, 3, 4, 9, 14, 19, 24, 23]
gen=4	fitness=254.142135623731	tour=[18, 17, 22, 21, 20, 15, 10, 5, 0, 1, 2, 7, 6, 11, 16, 12, 13, 8, 3, 4, 9, 14, 19, 24, 23]
gen=5	fitness=254.142135623731	tour=[18, 17, 22, 21, 20, 15, 10, 5, 0, 1, 2, 7, 6, 11, 16, 12, 13, 8, 3, 4, 9, 14, 19, 24, 23]
gen=6	fitness=254.142135623731	tour=[18, 17, 22, 21, 20, 15, 10, 5, 0, 1, 2, 7, 6, 11, 16, 12, 13, 8, 3, 4, 9, 14, 19, 24, 23]
gen=7	fitness=254.142135623731	tour=[18, 17, 22, 21, 20, 15, 10, 5, 0, 1, 2, 7, 6, 11, 16, 12, 13, 8, 3, 4, 9, 14, 19, 24, 23]
gen=8	fitness=254.142135623731	tour=[18, 17, 22, 21, 20, 15, 10, 5, 0, 1, 2, 7, 6, 11, 16, 12, 13, 8, 3, 4, 9, 14, 19, 24, 23]
gen=9	fitness=254.142135623731	tour=[18, 17, 22, 21, 20, 15, 10, 5, 0, 1, 2, 7, 6, 11, 16, 12, 13, 8, 3, 4, 9, 14, 19, 24, 23]
gen=10	fitness=254.142135623731	tour=[18, 17, 22, 21, 20, 15, 10, 5, 0, 1, 2, 7, 6, 11, 16, 12, 13, 8, 3, 4, 9, 14, 19, 24, 23]
