seed=29
gen=0	fitness=1018.505287697910	tour=[0, 17, 4, 12, 8, 1, 9, 19, 3, 6, 21, 20, 24, 18, 15, 2, 13, 16, 10, 14, 7, 11, 22, 5, 23]
gen=42	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=43	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=44	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=45	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=46	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=47	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=48	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=49	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=50	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=51	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=52	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=53	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=54	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=55	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=56	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=57	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=58	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=59	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=60	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=61	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=62	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=63	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=64	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=65	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=66	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=67	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=68	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=69	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=70	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=71	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=72	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=73	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=74	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=75	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=76	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=77	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=78	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=79	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=80	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=81	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=82	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=83	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=84	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=85	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=86	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=87	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=88	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=89	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=90	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=91	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=92	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=93	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=94	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=95	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=96	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=97	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=98	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=99	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=100	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=101	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=102	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=103	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=104	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=105	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=106	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=107	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=108	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=109	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=110	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=111	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=112	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=113	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=114	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=115	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=116	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=117	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=118	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=119	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=120	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=121	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=122	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=123	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=124	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=125	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=126	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=127	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=128	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=129	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=130	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=131	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=132	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=133	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=134	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=135	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=136	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=137	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=138	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=139	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=140	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=141	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=142	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=143	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=144	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
gen=145	fitness=419.160344528908	tour=[0, 17, 10, 5, 20, 21, 22, 13, 16, 8, 2, 7, 19, 1, 9, 12, 15, 24, 14, 18, 4, 6, 23, 3, 11]
