seed=25
gen=0	fitness=949.271754311609	tour=[3, 11, 17, 20, 23, 21, 12, 1, 15, 22, 24, 10, 4, 13, 18, 16, 5, 14, 19, 2, 8, 7, 9, 6, 0]
gen=62	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=63	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=64	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=65	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=66	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=67	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=68	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=69	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=70	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=71	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=72	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=73	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=74	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=75	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=76	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=77	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=78	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=79	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=80	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=81	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=82	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=83	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=84	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=85	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=86	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=87	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=88	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=89	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=90	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=91	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=92	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=93	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=94	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=95	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=96	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=97	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=98	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=99	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=100	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=101	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=102	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=103	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=104	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=105	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=106	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=107	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=108	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=109	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=110	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=111	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=112	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=113	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=114	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=115	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=116	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=117	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=118	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=119	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=120	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=121	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=122	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=123	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=124	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=125	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=126	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=127	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=128	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=129	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=130	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=131	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=132	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=133	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=134	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=135	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=136	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=137	fitness=487.302622376091	tour=[3, 11, 17, 0, 20, 14, 18, 4, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=138	fitness=485.942941313827	tour=[3, 11, 17, 0, 20, 4, 18, 14, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 23, 6]
gen=139	fitness=460.211798372814	tour=[3, 11, 17, 0, 20, 4, 18, 14, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=140	fitness=460.211798372814	tour=[3, 11, 17, 0, 20, 4, 18, 14, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=141	fitness=460.211798372814	tour=[3, 11, 17, 0, 20, 4, 18, 14, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=142	fitness=460.211798372814	tour=[3, 11, 17, 0, 20, 4, 18, 14, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=143	fitness=460.211798372814	tour=[3, 11, 17, 0, 20, 4, 18, 14, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=144	fitness=460.211798372814	tour=[3, 11, 17, 0, 20, 4, 18, 14, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
gen=145	fitness=460.211798372814	tour=[3, 11, 17, 0, 20, 4, 18, 14, 24, 12, 15, 1, 9, 19, 8, 2, 7, 13, 16, 22, 21, 10, 5, 6, 23]
