seed=34
gen=0	fitness=498.625584984671	tour=[7, 5, 0, 10, 16, 22, 24, 12, 18, 23, 9, 6, 1, 4, 11, 15, 20, 21, 8, 13, 14, 3, 17, 19, 2]
gen=20	fitness=382.885453591944	tour=[1, 5, 0, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 11, 17, 21, 20, 15, 6, 7, 2]
gen=21	fitness=379.546948237722	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 11, 20, 21, 15, 7, 6, 2]
gen=22	fitness=369.481221141527	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 15, 20, 11, 2, 7, 6]
gen=23	fitness=357.120541366529	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 6, 11, 7, 2]
gen=24	fitness=353.044132838993	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 7, 6, 2]
gen=25	fitness=353.044132838993	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 7, 6, 2]
gen=26	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=27	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=28	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=29	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=30	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=31	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=32	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=33	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=34	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=35	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=36	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=37	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=38	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=39	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=40	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=41	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=42	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=43	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=44	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=45	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=46	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=47	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=48	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=49	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=50	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=51	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=52	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=53	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=54	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=55	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=56	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=57	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=58	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=59	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=60	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=61	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=62	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=63	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=64	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=65	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=66	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=67	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=68	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=69	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=70	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=71	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=72	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=73	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=74	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=75	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=76	fitness=344.759861591531	tour=[1, 0, 5, 10, 16, 22, 24, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 17, 21, 20, 15, 11, 6, 7, 2]
gen=77	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=78	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=79	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=80	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=81	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=82	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=83	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=84	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=85	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=86	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=87	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=88	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=89	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=90	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=91	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=92	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=93	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=94	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=95	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=96	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=97	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=98	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=99	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=100	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=101	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=102	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=103	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=104	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=105	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=106	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=107	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=108	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=109	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=110	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=111	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=112	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=113	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=114	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=115	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=116	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=117	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=118	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=119	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=120	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=121	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=122	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=123	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=124	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=125	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=126	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=127	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=128	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=129	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=130	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=131	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=132	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=133	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=134	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=135	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=136	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=137	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=138	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=139	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=140	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=141	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=142	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=143	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=144	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
gen=145	fitness=322.333454720339	tour=[1, 0, 5, 10, 16, 22, 17, 12, 18, 23, 9, 13, 8, 3, 4, 14, 19, 24, 21, 20, 15, 11, 6, 7, 2]
