seed=25
gen=0	fitness=528.251764164400	tour=[0, 23, 24, 21, 19, 14, 18, 9, 17, 5, 6, 20, 15, 22, 16, 1, 3, 7, 11, 10, 4, 12, 13, 8, 2]
gen=29	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=30	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=31	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=32	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=33	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=34	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=35	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=36	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=37	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=38	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=39	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=40	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=41	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=42	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=43	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=44	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=45	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=46	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=47	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=48	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=49	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=50	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=51	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=52	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=53	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=54	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=55	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=56	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=57	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=58	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=59	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=60	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=61	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=62	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=63	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=64	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=65	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=66	fitness=292.360679774998	tour=[0, 2, 3, 4, 13, 18, 17, 22, 23, 24, 19, 14, 9, 8, 7, 12, 11, 6, 5, 10, 15, 20, 21, 16, 1]
gen=67	fitness=290.710678118655	tour=[0, 10, 22, 23, 24, 19, 14, 9, 4, 3, 2, 1, 7, 8, 13, 18, 17, 21, 20, 15, 16, 12, 11, 6, 5]
gen=68	fitness=290.710678118655	tour=[0, 10, 22, 23, 24, 19, 14, 9, 4, 3, 2, 1, 7, 8, 13, 18, 17, 21, 20, 15, 16, 12, 11, 6, 5]
gen=69	fitness=290.710678118655	tour=[0, 10, 22, 23, 24, 19, 14, 9, 4, 3, 2, 1, 7, 8, 13, 18, 17, 21, 20, 15, 16, 12, 11, 6, 5]
gen=70	fitness=290.710678118655	tour=[0, 10, 22, 23, 24, 19, 14, 9, 4, 3, 2, 1, 7, 8, 13, 18, 17, 21, 20, 15, 16, 12, 11, 6, 5]
gen=71	fitness=266.502815398729	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 8, 13, 18, 14, 9, 4, 3, 2, 1]
gen=72	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=73	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=74	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=75	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=76	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=77	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=78	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=79	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=80	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=81	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=82	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=83	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=84	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=85	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=86	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=87	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=88	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=89	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=90	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=91	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=92	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=93	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=94	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=95	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=96	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=97	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=98	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=99	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
gen=100	fitness=254.142135623731	tour=[0, 5, 6, 7, 12, 11, 10, 15, 20, 21, 16, 17, 22, 23, 24, 19, 18, 13, 14, 8, 9, 4, 3, 2, 1]
