seed=29
gen=0	fitness=516.098931717367	tour=[0, 5, 6, 16, 22, 23, 21, 3, 9, 18, 11, 20, 15, 17, 14, 24, 13, 2, 8, 7, 12, 10, 1, 19, 4]
gen=21	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=22	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=23	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=24	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=25	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=26	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=27	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=28	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=29	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=30	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=31	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=32	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=33	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=34	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=35	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=36	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=37	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=38	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=39	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=40	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=41	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=42	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=43	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=44	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=45	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=46	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=47	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=48	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=49	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=50	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=51	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=52	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=53	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=54	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=55	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=56	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=57	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=58	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=59	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=60	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=61	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=62	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=63	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=64	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=65	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=66	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=67	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=68	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=69	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=70	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=71	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=72	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=73	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=74	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=75	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=76	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=77	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=78	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=79	fitness=280.644951022460	tour=[0, 5, 6, 7, 12, 19, 18, 17, 16, 11, 10, 15, 20, 21, 22, 23, 24, 14, 9, 13, 8, 4, 3, 2, 1]
gen=80	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=81	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=82	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=83	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=84	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=85	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=86	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=87	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=88	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=89	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=90	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=91	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=92	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=93	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=94	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=95	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=96	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=97	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=98	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=99	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
gen=100	fitness=270.710678118655	tour=[0, 5, 10, 15, 20, 21, 22, 16, 17, 13, 8, 2, 3, 4, 9, 14, 19, 24, 23, 18, 12, 11, 6, 7, 1]
