seed=108
gen=0	fitness=4314.828761964668	tour=[0, 83, 93, 94, 20, 4, 80, 40, 28, 53, 14, 10, 26, 6, 42, 91, 85, 87, 35, 31, 32, 75, 98, 71, 64, 19, 36, 95, 47, 56, 46, 74, 50, 63, 79, 39, 38, 27, 25, 69, 55, 66, 22, 81, 84, 18, 1, 30, 43, 7, 2, 57, 68, 82, 96, 48, 78, 77, 41, 90, 92, 60, 72, 61, 15, 67, 21, 99, 34, 89, 73, 97, 62, 70, 76, 37, 65, 58, 13, 24, 3, 12, 44, 45, 17, 33, 16, 5, 54, 51, 88, 49, 59, 86, 9, 29, 8, 23, 52, 11]
gen=1	fitness=1253.328984250030	tour=[21, 22, 51, 50, 60, 61, 62, 52, 42, 41, 31, 30, 40, 20, 10, 11, 12, 13, 23, 14, 15, 5, 4, 3, 2, 1, 0, 33, 44, 54, 53, 63, 64, 74, 84, 93, 92, 91, 90, 80, 81, 82, 72, 71, 70, 73, 83, 94, 95, 86, 85, 96, 97, 98, 99, 89, 88, 78, 87, 76, 66, 67, 57, 58, 48, 39, 38, 28, 29, 19, 9, 8, 7, 16, 46, 45, 35, 36, 37, 47, 56, 55, 65, 75, 77, 79, 69, 68, 59, 49, 27, 26, 18, 17, 6, 25, 24, 34, 32, 43]
gen=2	fitness=1253.328984250030	tour=[21, 22, 51, 50, 60, 61, 62, 52, 42, 41, 31, 30, 40, 20, 10, 11, 12, 13, 23, 14, 15, 5, 4, 3, 2, 1, 0, 33, 44, 54, 53, 63, 64, 74, 84, 93, 92, 91, 90, 80, 81, 82, 72, 71, 70, 73, 83, 94, 95, 86, 85, 96, 97, 98, 99, 89, 88, 78, 87, 76, 66, 67, 57, 58, 48, 39, 38, 28, 29, 19, 9, 8, 7, 16, 46, 45, 35, 36, 37, 47, 56, 55, 65, 75, 77, 79, 69, 68, 59, 49, 27, 26, 18, 17, 6, 25, 24, 34, 32, 43]
gen=3	fitness=1253.328984250030	tour=[21, 22, 51, 50, 60, 61, 62, 52, 42, 41, 31, 30, 40, 20, 10, 11, 12, 13, 23, 14, 15, 5, 4, 3, 2, 1, 0, 33, 44, 54, 53, 63, 64, 74, 84, 93, 92, 91, 90, 80, 81, 82, 72, 71, 70, 73, 83, 94, 95, 86, 85, 96, 97, 98, 99, 89, 88, 78, 87, 76, 66, 67, 57, 58, 48, 39, 38, 28, 29, 19, 9, 8, 7, 16, 46, 45, 35, 36, 37, 47, 56, 55, 65, 75, 77, 79, 69, 68, 59, 49, 27, 26, 18, 17, 6, 25, 24, 34, 32, 43]
gen=4	fitness=1247.860043818892	tour=[38, 39, 29, 19, 9, 8, 7, 6, 5, 25, 26, 16, 15, 14, 13, 12, 2, 3, 4, 22, 21, 20, 10, 11, 1, 0, 41, 42, 32, 53, 54, 64, 63, 73, 83, 84, 75, 85, 86, 97, 96, 95, 93, 92, 91, 80, 90, 81, 71, 72, 82, 70, 60, 61, 62, 52, 51, 50, 40, 30, 31, 33, 43, 44, 45, 35, 36, 37, 27, 47, 57, 67, 66, 76, 77, 78, 68, 69, 59, 58, 48, 49, 79, 89, 99, 98, 88, 87, 94, 74, 65, 55, 56, 46, 24, 23, 34, 18, 17, 28]
gen=5	fitness=1223.568906655939	tour=[99, 98, 88, 78, 69, 59, 68, 58, 57, 46, 47, 37, 27, 17, 7, 8, 9, 19, 18, 28, 29, 39, 38, 48, 49, 36, 35, 45, 55, 54, 44, 34, 33, 43, 53, 63, 64, 74, 75, 66, 67, 77, 87, 97, 96, 95, 85, 86, 76, 65, 56, 26, 25, 15, 16, 6, 5, 4, 3, 2, 1, 10, 11, 0, 20, 30, 31, 32, 42, 41, 50, 40, 51, 52, 62, 72, 71, 61, 60, 70, 80, 90, 91, 92, 83, 93, 94, 84, 73, 82, 81, 23, 22, 21, 12, 13, 14, 24, 79, 89]
gen=6	fitness=1189.760112678759	tour=[79, 89, 99, 98, 97, 87, 88, 78, 69, 58, 68, 67, 57, 47, 37, 27, 17, 16, 15, 25, 35, 45, 44, 54, 53, 63, 62, 72, 73, 83, 84, 94, 95, 85, 86, 76, 75, 65, 64, 55, 56, 66, 77, 48, 38, 28, 29, 39, 49, 59, 46, 36, 26, 19, 9, 8, 18, 7, 6, 5, 4, 3, 2, 12, 11, 1, 0, 10, 20, 30, 31, 21, 22, 23, 34, 24, 14, 13, 33, 32, 42, 52, 51, 61, 71, 81, 82, 92, 91, 90, 80, 70, 60, 50, 40, 41, 43, 74, 93, 96]
gen=7	fitness=1189.760112678759	tour=[79, 89, 99, 98, 97, 87, 88, 78, 69, 58, 68, 67, 57, 47, 37, 27, 17, 16, 15, 25, 35, 45, 44, 54, 53, 63, 62, 72, 73, 83, 84, 94, 95, 85, 86, 76, 75, 65, 64, 55, 56, 66, 77, 48, 38, 28, 29, 39, 49, 59, 46, 36, 26, 19, 9, 8, 18, 7, 6, 5, 4, 3, 2, 12, 11, 1, 0, 10, 20, 30, 31, 21, 22, 23, 34, 24, 14, 13, 33, 32, 42, 52, 51, 61, 71, 81, 82, 92, 91, 90, 80, 70, 60, 50, 40, 41, 43, 74, 93, 96]
gen=8	fitness=1138.770543022873	tour=[43, 44, 34, 35, 45, 46, 36, 37, 38, 28, 18, 17, 27, 26, 25, 24, 23, 33, 32, 41, 31, 12, 11, 1, 0, 10, 20, 30, 40, 50, 60, 61, 71, 81, 82, 83, 93, 92, 91, 90, 80, 70, 72, 62, 63, 73, 74, 84, 94, 95, 96, 97, 88, 87, 86, 85, 75, 76, 66, 56, 57, 67, 77, 78, 68, 58, 59, 69, 79, 89, 99, 98, 64, 65, 55, 54, 53, 52, 51, 42, 22, 21, 2, 3, 4, 5, 6, 7, 8, 9, 19, 29, 39, 49, 48, 47, 16, 15, 14, 13]
gen=9	fitness=1138.770543022873	tour=[43, 44, 34, 35, 45, 46, 36, 37, 38, 28, 18, 17, 27, 26, 25, 24, 23, 33, 32, 41, 31, 12, 11, 1, 0, 10, 20, 30, 40, 50, 60, 61, 71, 81, 82, 83, 93, 92, 91, 90, 80, 70, 72, 62, 63, 73, 74, 84, 94, 95, 96, 97, 88, 87, 86, 85, 75, 76, 66, 56, 57, 67, 77, 78, 68, 58, 59, 69, 79, 89, 99, 98, 64, 65, 55, 54, 53, 52, 51, 42, 22, 21, 2, 3, 4, 5, 6, 7, 8, 9, 19, 29, 39, 49, 48, 47, 16, 15, 14, 13]
gen=10	fitness=1122.625341294316	tour=[66, 76, 86, 85, 75, 65, 55, 45, 46, 47, 57, 58, 48, 38, 19, 9, 8, 7, 17, 18, 28, 29, 39, 49, 59, 69, 79, 78, 68, 67, 77, 87, 88, 89, 99, 98, 97, 96, 95, 94, 84, 74, 64, 54, 44, 43, 53, 63, 62, 52, 51, 50, 40, 41, 42, 32, 33, 34, 35, 36, 37, 27, 26, 25, 24, 14, 15, 16, 6, 5, 4, 3, 2, 1, 0, 10, 20, 30, 31, 21, 22, 23, 13, 12, 11, 60, 70, 80, 90, 91, 92, 82, 72, 73, 83, 93, 71, 81, 61, 56]
