seed=104
gen=0	fitness=1948.615650574960	tour=[0, 9, 78, 54, 11, 5, 77, 82, 89, 93, 42, 15, 59, 8, 14, 57, 33, 53, 86, 29, 36, 50, 20, 58, 56, 13, 45, 64, 18, 26, 79, 47, 39, 3, 70, 24, 35, 66, 98, 74, 87, 21, 61, 10, 55, 73, 71, 30, 1, 67, 97, 43, 48, 34, 16, 99, 2, 63, 83, 25, 88, 23, 6, 96, 41, 92, 81, 51, 69, 91, 52, 68, 72, 95, 37, 75, 85, 19, 32, 22, 40, 84, 27, 12, 90, 28, 31, 46, 7, 76, 60, 17, 49, 94, 4, 44, 80, 62, 65, 38]
gen=1	fitness=1010.731561986498	tour=[58, 88, 83, 86, 33, 53, 14, 36, 13, 20, 18, 6, 64, 45, 26, 2, 99, 47, 79, 23, 3, 16, 40, 97, 46, 39, 84, 70, 22, 48, 43, 27, 73, 19, 72, 87, 76, 7, 17, 82, 49, 35, 78, 75, 37, 95, 85, 94, 4, 0, 80, 44, 9, 38, 65, 51, 59, 42, 52, 93, 8, 91, 68, 41, 92, 57, 81, 62, 56, 25, 32, 55, 89, 24, 77, 54, 5, 74, 11, 98, 66, 60, 12, 21, 61, 10, 90, 34, 31, 1, 71, 30, 28, 67, 96, 50, 63, 29, 69, 15]
gen=2	fitness=996.739465015436	tour=[6, 64, 45, 26, 99, 2, 23, 3, 97, 40, 16, 46, 70, 84, 39, 22, 48, 43, 27, 73, 76, 7, 82, 17, 49, 35, 78, 75, 37, 95, 85, 94, 0, 4, 44, 38, 9, 80, 69, 42, 59, 8, 93, 52, 91, 68, 41, 92, 57, 81, 62, 83, 88, 58, 33, 86, 14, 53, 36, 63, 13, 50, 20, 96, 18, 29, 47, 79, 25, 56, 89, 55, 19, 72, 24, 32, 65, 51, 15, 77, 54, 5, 74, 11, 98, 66, 87, 60, 10, 61, 12, 21, 34, 90, 28, 30, 71, 1, 31, 67]
gen=3	fitness=996.739465015436	tour=[6, 64, 45, 26, 99, 2, 23, 3, 97, 40, 16, 46, 70, 84, 39, 22, 48, 43, 27, 73, 76, 7, 82, 17, 49, 35, 78, 75, 37, 95, 85, 94, 0, 4, 44, 38, 9, 80, 69, 42, 59, 8, 93, 52, 91, 68, 41, 92, 57, 81, 62, 83, 88, 58, 33, 86, 14, 53, 36, 63, 13, 50, 20, 96, 18, 29, 47, 79, 25, 56, 89, 55, 19, 72, 24, 32, 65, 51, 15, 77, 54, 5, 74, 11, 98, 66, 87, 60, 10, 61, 12, 21, 34, 90, 28, 30, 71, 1, 31, 67]
gen=4	fitness=966.329713479540	tour=[84, 70, 39, 46, 40, 16, 97, 23, 3, 2, 99, 47, 79, 32, 89, 55, 19, 43, 48, 22, 73, 27, 76, 7, 87, 66, 17, 82, 49, 35, 98, 11, 74, 54, 5, 77, 78, 75, 37, 94, 85, 95, 4, 0, 80, 44, 9, 38, 42, 59, 51, 8, 52, 93, 91, 68, 41, 92, 33, 86, 14, 53, 36, 63, 13, 20, 96, 18, 50, 29, 58, 88, 83, 25, 56, 62, 81, 57, 65, 69, 15, 24, 72, 60, 12, 21, 61, 10, 34, 90, 31, 1, 28, 30, 71, 67, 64, 45, 6, 26]
gen=5	fitness=951.837685958165	tour=[11, 74, 98, 77, 82, 17, 49, 35, 85, 95, 94, 37, 75, 78, 54, 5, 66, 87, 76, 7, 72, 19, 73, 27, 43, 48, 22, 39, 84, 70, 46, 40, 97, 16, 3, 23, 79, 47, 2, 99, 29, 58, 88, 83, 25, 32, 55, 89, 38, 51, 8, 59, 42, 52, 93, 91, 68, 41, 92, 86, 33, 53, 14, 36, 63, 13, 50, 20, 96, 18, 6, 45, 64, 67, 26, 56, 81, 57, 62, 65, 9, 44, 80, 0, 4, 15, 69, 24, 60, 21, 61, 10, 12, 34, 90, 31, 1, 71, 28, 30]
gen=6	fitness=951.837685958165	tour=[11, 74, 98, 77, 82, 17, 49, 35, 85, 95, 94, 37, 75, 78, 54, 5, 66, 87, 76, 7, 72, 19, 73, 27, 43, 48, 22, 39, 84, 70, 46, 40, 97, 16, 3, 23, 79, 47, 2, 99, 29, 58, 88, 83, 25, 32, 55, 89, 38, 51, 8, 59, 42, 52, 93, 91, 68, 41, 92, 86, 33, 53, 14, 36, 63, 13, 50, 20, 96, 18, 6, 45, 64, 67, 26, 56, 81, 57, 62, 65, 9, 44, 80, 0, 4, 15, 69, 24, 60, 21, 61, 10, 12, 34, 90, 31, 1, 71, 28, 30]
gen=7	fitness=930.975976667325	tour=[4, 0, 44, 80, 9, 38, 51, 65, 8, 59, 42, 52, 93, 91, 68, 41, 92, 58, 83, 25, 56, 62, 81, 57, 88, 29, 63, 36, 14, 53, 86, 33, 3, 16, 97, 40, 46, 70, 84, 39, 22, 48, 43, 27, 73, 19, 55, 89, 32, 47, 79, 23, 2, 99, 26, 45, 6, 18, 96, 20, 50, 13, 64, 67, 90, 34, 31, 1, 71, 30, 28, 10, 61, 21, 12, 60, 66, 87, 76, 7, 24, 72, 98, 74, 11, 77, 82, 17, 49, 35, 5, 54, 78, 75, 37, 94, 95, 85, 15, 69]
gen=8	fitness=890.082164915122	tour=[44, 80, 9, 38, 51, 8, 59, 42, 52, 93, 91, 68, 41, 92, 57, 81, 62, 56, 25, 83, 58, 88, 29, 63, 36, 53, 14, 33, 86, 13, 50, 20, 96, 18, 6, 45, 64, 26, 99, 2, 79, 47, 32, 55, 89, 95, 85, 94, 37, 75, 78, 54, 5, 98, 74, 11, 66, 87, 7, 76, 60, 12, 21, 61, 10, 34, 90, 31, 1, 28, 30, 71, 67, 23, 3, 16, 97, 40, 46, 70, 84, 39, 22, 48, 43, 27, 73, 19, 72, 24, 35, 49, 82, 17, 77, 4, 0, 15, 69, 65]
gen=9	fitness=884.731975063833	tour=[93, 91, 68, 41, 92, 81, 57, 62, 56, 25, 83, 58, 88, 33, 86, 53, 14, 36, 63, 29, 99, 2, 47, 79, 23, 3, 16, 40, 97, 46, 70, 84, 39, 22, 48, 43, 27, 73, 19, 72, 24, 85, 95, 37, 75, 94, 78, 5, 54, 74, 11, 98, 77, 82, 49, 35, 17, 7, 76, 87, 66, 60, 12, 21, 61, 10, 34, 90, 31, 1, 71, 30, 28, 67, 64, 45, 6, 18, 96, 20, 13, 50, 26, 32, 89, 55, 44, 80, 9, 38, 51, 8, 59, 42, 52, 69, 15, 4, 0, 65]
gen=10	fitness=865.068623257190	tour=[19, 73, 27, 43, 48, 22, 39, 84, 70, 46, 40, 97, 16, 3, 23, 79, 47, 2, 99, 26, 45, 64, 6, 18, 96, 20, 50, 13, 63, 36, 14, 53, 86, 33, 88, 58, 83, 25, 56, 62, 81, 57, 92, 41, 68, 91, 93, 52, 42, 59, 8, 51, 65, 38, 9, 80, 44, 0, 4, 15, 69, 75, 37, 94, 95, 85, 24, 72, 7, 76, 87, 66, 11, 74, 98, 77, 82, 17, 49, 35, 78, 5, 54, 60, 12, 21, 61, 10, 34, 90, 31, 1, 71, 30, 28, 67, 29, 32, 89, 55]
